TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
24.541666,2681.1172,4242.7544,2608.2935,329.05444,240.97961,326.47961,70.945564,59.020382,73.520386,0.17736392,0.19673461,0.18380095
24.583334,2680.9644,4243.0234,2609.322,329.0416,240.98434,326.48166,70.958405,59.015663,73.518333,0.17739601,0.19671887,0.18379582
24.625,2680.8167,4243.2847,2610.3044,329.02887,240.98907,326.48355,70.971138,59.010933,73.516441,0.17742786,0.19670311,0.1837911
24.666666,2680.6738,4243.5381,2611.2446,329.01624,240.9938,326.48532,70.983765,59.006191,73.514694,0.17745942,0.19668731,0.18378673
24.708334,2680.5354,4243.7837,2612.1455,329.00372,240.99855,326.48691,70.996292,59.001446,73.513092,0.17749073,0.19667149,0.18378273
24.75,2680.4014,4244.0225,2613.0103,328.9913,241.00331,326.48837,71.008705,58.996689,73.51162,0.17752177,0.19665563,0.18377906
24.791666,2680.2712,4244.2549,2613.8413,328.97897,241.00807,326.48972,71.021027,58.991932,73.510284,0.17755257,0.19663976,0.18377571
24.833334,2680.145,4244.48,2614.6409,328.96677,241.01283,326.49094,71.033241,58.987164,73.509071,0.1775831,0.19662388,0.18377267
24.875,2680.0225,4244.6992,2615.4111,328.95465,241.01761,326.49203,71.045357,58.982395,73.507973,0.17761339,0.19660798,0.18376994
24.916666,2679.9033,4244.9121,2616.1538,328.94263,241.02238,326.49301,71.057381,58.977623,73.506989,0.17764345,0.19659208,0.18376748
24.958334,2679.7871,4245.1196,2616.8708,328.93069,241.02716,326.49387,71.069298,58.972847,73.506119,0.17767325,0.19657615,0.18376531
25,2679.6743,4245.3213,2617.5637,328.91888,241.03194,326.49466,71.081131,58.968067,73.505356,0.17770283,0.19656022,0.18376338
