TIME,WBHP:P1,WBHP:P2,WBHP:P3,WOPR:P1,WOPR:P2,WOPR:P3,WWPR:P1,WWPR:P2,WWPR:P3,WWCT:P1,WWCT:P2,WWCT:P3
23.791666,3159.2764,3855.5002,3560.7439,160.92204,89.051453,121.68485,339.07794,210.94855,278.31516,0.6781559,0.70316184,0.69578785
23.833334,3169.8818,3858.3545,3584.3008,160.87592,89.042137,121.60603,339.12408,210.95787,278.39395,0.67824817,0.70319289,0.6959849
23.875,3180.1672,3861.3071,3604.9365,160.83131,89.032661,121.5368,339.1687,210.96735,278.4632,0.6783374,0.70322448,0.69615799
23.916666,3190.1326,3864.3477,3623.2998,160.78783,89.023048,121.47507,339.21216,210.97694,278.52493,0.67842436,0.70325649,0.69631231
23.958334,3199.7666,3867.4648,3639.8508,160.74553,89.013336,121.41934,339.25449,210.98666,278.58066,0.67850894,0.70328885,0.69645166
24,3209.0679,3870.647,3654.9248,160.70439,89.003548,121.36853,339.29559,210.99644,278.63147,0.67859119,0.70332152,0.69657868
24.041666,3218.0417,3873.8831,3668.7727,160.66443,88.993713,121.32181,339.33557,211.00629,278.67819,0.67867112,0.7033543,0.69669551
24.083334,3226.6975,3877.1616,3681.5854,160.6256,88.983849,121.27855,339.37442,211.01616,278.72144,0.67874885,0.7033872,0.69680363
24.125,3235.0464,3880.4727,3693.5122,160.58783,88.973984,121.23827,339.41217,211.02602,278.76172,0.67882431,0.70342004,0.6969043
24.166666,3243.1018,3883.8069,3704.6716,160.55113,88.964134,121.20056,339.44888,211.03586,278.79944,0.67889774,0.70345289,0.6969986
24.208334,3250.877,3887.1553,3715.1589,160.51541,88.95433,121.16512,339.48459,211.04567,278.83487,0.6789692,0.70348555,0.69708717
24.25,3258.3857,3890.5105,3725.0527,160.48064,88.94458,121.13169,339.51938,211.05542,278.86832,0.67903876,0.70351809,0.69717079
24.291666,3265.6414,3893.8657,3734.4177,160.44676,88.934898,121.10004,339.55325,211.06511,278.89996,0.67910647,0.70355034,0.69724989
24.333334,3272.657,3897.2148,3743.3086,160.41373,88.925301,121.06999,339.58627,211.07471,278.92999,0.67917252,0.70358235,0.69732499
24.375,3279.4451,3900.5527,3751.7715,160.38152,88.915794,121.0414,339.6185,211.08421,278.95862,0.67923695,0.70361406,0.69739652
24.416666,3286.0173,3903.8745,3759.8459,160.35007,88.906387,121.01411,339.64993,211.09361,278.98587,0.67929989,0.70364535,0.6974647
24.458334,3292.385,3907.1765,3767.5664,160.31934,88.897095,120.98804,339.68066,211.10291,279.01196,0.67936134,0.70367634,0.69752991
24.5,3298.5586,3910.4553,3774.9626,160.28931,88.887917,120.96306,339.71069,211.11209,279.03693,0.67942137,0.70370698,0.69759238
24.541666,3304.5481,3913.708,3782.0605,160.25993,88.878853,120.93909,339.74005,211.12114,279.06091,0.67948014,0.70373714,0.69765228
24.583334,3310.3625,3916.9324,3788.8831,160.23119,88.869919,120.91607,339.76883,211.13008,279.08392,0.67953765,0.70376694,0.69770986
24.625,3316.0107,3920.1265,3795.4504,160.20302,88.861107,120.89391,339.79697,211.13889,279.10608,0.67959398,0.70379633,0.69776523
24.666666,3321.501,3923.2883,3801.7808,160.17543,88.852432,120.87256,339.82458,211.14757,279.12744,0.67964917,0.70382524,0.69781858
24.708334,3326.8406,3926.4167,3807.8904,160.14836,88.84388,120.85196,339.85162,211.15611,279.14804,0.67970324,0.70385373,0.69787008
24.75,3332.0369,3929.5107,3813.7939,160.12183,88.835464,120.83206,339.87817,211.16454,279.16794,0.67975634,0.7038818,0.69791985
24.791666,3337.0962,3932.5696,3819.5042,160.09576,88.827171,120.81283,339.90424,211.17282,279.18716,0.6798085,0.7039094,0.69796795
24.833334,3342.0249,3935.5923,3825.0332,160.07018,88.819023,120.7942,339.92981,211.18098,279.20578,0.67985964,0.70393658,0.6980145
24.875,3346.8291,3938.5789,3830.3918,160.04503,88.810997,120.77617,339.95496,211.18901,279.22382,0.67990994,0.70396334,0.69805956
24.916666,3351.5142,3941.5286,3835.5898,160.02032,88.803101,120.75868,339.97968,211.1969,279.2413,0.67995936,0.70398968,0.69810331
24.958334,3356.085,3944.4417,3840.6362,159.99602,88.795341,120.74171,340.004,211.20467,279.25827,0.68000799,0.70401555,0.69814569
25,3360.5466,3947.3176,3845.5391,159.97211,88.787704,120.72524,340.02789,211.2123,279.27475,0.6800558,0.704041,0.69818687
